booking_id,lead_time,market_segment_type,no_of_special_requests,avg_price_per_room,no_of_adults,no_of_weekend_nights,arrival_date,required_car_parking_space,no_of_week_nights,booking_status,rebooked
INNHG_122464,122,Online,0,99.45,2,1,2022-05-02,0,3,Not Canceled,
INNHG_122465,5,Online,1,156.0,2,1,2022-05-02,0,3,Not Canceled,
INNHG_122466,88,Offline,0,80.75,2,1,2022-05-02,0,2,Not Canceled,
INNHG_122467,19,Online,0,130.0,2,1,2022-05-02,0,2,Not Canceled,
INNHG_122468,97,Online,0,78.95,2,1,2022-05-02,0,4,Not Canceled,
INNHG_122469,180,Offline,1,100.0,2,1,2022-05-02,0,1,Not Canceled,
INNHG_122470,38,Online,1,116.1,2,1,2022-05-02,0,2,Not Canceled,
INNHG_122471,164,Online,0,99.45,2,1,2022-05-02,0,3,Canceled,No
INNHG_122472,114,Online,0,99.9,1,1,2022-05-02,0,1,Canceled,Yes
INNHG_122473,120,Online,1,89.25,2,1,2022-05-02,0,3,Canceled,No
INNHG_122474,56,Online,0,140.4,2,1,2022-05-02,0,2,Canceled,No
INNHG_122475,164,Online,0,99.45,2,1,2022-05-02,0,3,Canceled,No
INNHG_122476,152,Online,1,76.58,2,1,2022-05-02,0,3,Canceled,Yes
INNHG_122477,164,Online,0,99.45,2,1,2022-05-02,0,3,Canceled,Yes
INNHG_122478,114,Online,0,99.9,1,1,2022-05-02,0,1,Canceled,No
INNHG_122479,200,Online,2,106.2,2,1,2022-05-02,0,3,Canceled,No
INNHG_122480,33,Online,0,126.9,2,1,2022-05-02,0,1,Canceled,No
INNHG_122481,95,Online,2,159.3,3,1,2022-05-02,0,2,Canceled,No
INNHG_122482,199,Online,1,95.4,2,1,2022-05-02,0,3,Canceled,No
INNHG_122483,100,Online,0,132.18,3,1,2022-05-02,0,3,Canceled,No
INNHG_122484,79,Online,0,187.85,2,1,2022-05-02,0,4,Canceled,Yes
INNHG_122485,153,Online,0,88.01,2,1,2022-05-02,0,2,Canceled,Yes
INNHG_122486,93,Online,0,116.1,2,1,2022-05-02,0,0,Canceled,No
INNHG_122487,152,Online,1,76.58,2,1,2022-05-02,0,3,Canceled,No
INNHG_122488,16,Online,0,156.0,2,1,2022-05-02,0,3,Canceled,No
INNHG_122489,210,Online,0,88.7,2,1,2022-05-02,0,1,Canceled,Yes
INNHG_122490,106,Online,0,65.79,2,1,2022-05-02,0,3,Canceled,No
INNHG_122491,88,Online,0,116.1,2,1,2022-05-02,0,2,Canceled,Yes
INNHG_122492,102,Online,0,95.03,2,1,2022-05-02,0,4,Canceled,No
INNHG_122493,75,Online,1,140.4,2,1,2022-05-02,0,2,Canceled,No
INNHG_122494,115,Online,0,89.25,2,1,2022-05-02,0,3,Canceled,No
INNHG_122495,70,Offline,0,80.75,2,1,2022-05-02,0,4,Canceled,No
INNHG_122496,11,Online,0,159.0,2,1,2022-05-02,0,1,Canceled,No
INNHG_122497,93,Online,0,126.9,2,1,2022-05-02,0,0,Canceled,Yes
INNHG_122498,19,Online,2,120.12,1,0,2022-05-03,0,3,Not Canceled,
INNHG_122499,88,Offline,1,117.0,2,0,2022-05-03,0,3,Not Canceled,
INNHG_122500,1,Online,2,142.0,2,0,2022-05-03,0,1,Not Canceled,
INNHG_122501,88,Offline,1,117.0,2,0,2022-05-03,0,3,Not Canceled,
INNHG_122502,19,Online,2,120.12,1,0,2022-05-03,0,3,Not Canceled,
INNHG_122503,88,Offline,0,96.0,1,0,2022-05-03,0,3,Not Canceled,
INNHG_122504,6,Online,0,110.0,1,0,2022-05-03,0,1,Not Canceled,
INNHG_122505,85,Online,0,140.4,2,0,2022-05-03,0,3,Not Canceled,
INNHG_122506,145,Online,0,99.45,2,0,2022-05-03,0,4,Not Canceled,
INNHG_122507,88,Offline,1,117.0,2,0,2022-05-03,0,3,Not Canceled,
INNHG_122508,88,Offline,1,138.0,3,0,2022-05-03,0,3,Not Canceled,
INNHG_122509,88,Offline,0,96.0,1,0,2022-05-03,0,3,Not Canceled,
INNHG_122510,33,Online,1,111.6,1,0,2022-05-03,0,2,Not Canceled,
INNHG_122511,98,Offline,1,95.0,2,0,2022-05-03,0,4,Not Canceled,
INNHG_122512,74,Offline,1,80.75,2,0,2022-05-03,0,3,Not Canceled,
INNHG_122513,104,Online,1,105.3,2,0,2022-05-03,0,2,Not Canceled,
INNHG_122514,88,Offline,1,117.0,2,0,2022-05-03,0,3,Not Canceled,
INNHG_122515,5,Online,2,177.0,3,0,2022-05-03,0,2,Not Canceled,
INNHG_122516,147,Online,0,99.45,2,0,2022-05-03,0,4,Not Canceled,
INNHG_122517,88,Offline,1,117.0,2,0,2022-05-03,0,3,Not Canceled,
INNHG_122518,88,Offline,1,117.0,2,0,2022-05-03,0,3,Not Canceled,
INNHG_122519,88,Offline,1,117.0,2,0,2022-05-03,0,3,Not Canceled,
INNHG_122520,122,Online,0,99.45,2,0,2022-05-03,0,4,Not Canceled,
INNHG_122521,88,Offline,1,138.0,3,0,2022-05-03,0,3,Not Canceled,
INNHG_122522,56,Online,0,0.0,2,0,2022-05-03,0,1,Not Canceled,
INNHG_122523,88,Offline,0,96.0,1,0,2022-05-03,0,3,Not Canceled,
INNHG_122524,0,Online,1,221.0,2,0,2022-05-03,0,4,Not Canceled,
INNHG_122525,145,Online,0,99.45,2,0,2022-05-03,0,4,Not Canceled,
INNHG_122526,117,Online,1,94.5,2,0,2022-05-03,0,2,Not Canceled,
INNHG_122527,98,Offline,1,95.0,2,0,2022-05-03,0,4,Not Canceled,
INNHG_122528,88,Offline,0,96.0,1,0,2022-05-03,0,3,Not Canceled,
INNHG_122529,88,Offline,1,117.0,2,0,2022-05-03,0,3,Not Canceled,
INNHG_122530,88,Offline,1,117.0,2,0,2022-05-03,0,3,Not Canceled,
INNHG_122531,88,Offline,0,96.0,1,0,2022-05-03,0,3,Not Canceled,
INNHG_122532,1,Online,1,65.0,1,0,2022-05-03,0,3,Not Canceled,
INNHG_122533,88,Offline,0,96.0,1,0,2022-05-03,0,3,Not Canceled,
INNHG_122534,88,Offline,1,138.0,3,0,2022-05-03,0,3,Not Canceled,
INNHG_122535,102,Online,1,108.3,2,0,2022-05-03,0,3,Not Canceled,
INNHG_122536,88,Offline,0,96.0,1,0,2022-05-03,0,3,Not Canceled,
INNHG_122537,98,Online,2,109.65,2,0,2022-05-03,0,4,Not Canceled,
INNHG_122538,88,Offline,1,117.0,2,0,2022-05-03,0,3,Not Canceled,
INNHG_122539,6,Online,0,110.0,1,0,2022-05-03,0,1,Not Canceled,
INNHG_122540,110,Online,0,106.68,2,0,2022-05-03,0,4,Canceled,No
INNHG_122541,75,Online,1,140.4,2,0,2022-05-03,0,2,Canceled,No
INNHG_122542,56,Online,0,159.3,3,0,2022-05-03,0,2,Canceled,No
INNHG_122543,122,Online,0,99.45,2,0,2022-05-03,0,4,Canceled,No
INNHG_122544,81,Online,1,116.1,2,0,2022-05-03,0,2,Canceled,Yes
INNHG_122545,21,Online,0,156.0,1,0,2022-05-03,0,3,Canceled,No
INNHG_122546,94,Online,1,164.9,2,2,2022-05-03,0,5,Canceled,Yes
INNHG_122547,75,Online,1,140.4,2,0,2022-05-03,0,2,Canceled,No
INNHG_122548,106,Online,0,108.3,2,0,2022-05-03,0,3,Canceled,No
INNHG_122549,112,Online,1,101.58,2,0,2022-05-04,0,4,Not Canceled,
INNHG_122550,109,Online,1,120.28,2,0,2022-05-04,0,4,Not Canceled,
INNHG_122551,7,Online,1,156.0,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122552,111,Online,1,122.1,2,0,2022-05-04,0,4,Not Canceled,
INNHG_122553,162,Offline,1,95.25,2,0,2022-05-04,0,4,Not Canceled,
INNHG_122554,103,Offline,0,80.0,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122555,27,Offline,0,85.0,2,0,2022-05-04,0,1,Not Canceled,
INNHG_122556,0,Online,1,0.0,1,0,2022-05-04,0,1,Not Canceled,
INNHG_122557,103,Offline,0,80.0,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122558,103,Offline,0,80.0,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122559,103,Offline,0,80.0,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122560,2,Online,1,67.0,1,0,2022-05-04,1,1,Not Canceled,
INNHG_122561,5,Online,0,106.0,1,0,2022-05-04,0,2,Not Canceled,
INNHG_122562,103,Offline,0,80.0,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122563,126,Online,2,106.03,3,0,2022-05-04,0,4,Not Canceled,
INNHG_122564,103,Offline,0,80.0,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122565,104,Online,0,110.1,1,0,2022-05-04,0,3,Not Canceled,
INNHG_122566,61,Online,1,159.3,3,0,2022-05-04,0,1,Not Canceled,
INNHG_122567,5,Online,1,98.0,1,0,2022-05-04,1,1,Not Canceled,
INNHG_122568,0,Online,0,89.0,1,0,2022-05-04,0,1,Not Canceled,
INNHG_122569,21,Online,1,165.0,2,0,2022-05-04,1,1,Not Canceled,
INNHG_122570,2,Online,1,67.0,1,0,2022-05-04,1,1,Not Canceled,
INNHG_122571,108,Online,0,92.4,1,0,2022-05-04,0,3,Not Canceled,
INNHG_122572,103,Offline,0,80.0,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122573,8,Online,0,67.0,1,0,2022-05-04,0,1,Not Canceled,
INNHG_122574,115,Online,1,99.45,2,1,2022-05-04,0,4,Not Canceled,
INNHG_122575,103,Offline,0,80.0,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122576,104,Online,1,110.1,1,0,2022-05-04,0,3,Not Canceled,
INNHG_122577,91,Offline,0,105.0,2,0,2022-05-04,0,4,Not Canceled,
INNHG_122578,128,Offline,1,105.4,3,0,2022-05-04,0,3,Not Canceled,
INNHG_122579,91,Offline,1,127.5,2,0,2022-05-04,0,4,Not Canceled,
INNHG_122580,115,Online,1,99.45,2,1,2022-05-04,0,4,Not Canceled,
INNHG_122581,103,Offline,0,80.0,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122582,0,Online,3,0.0,3,0,2022-05-04,1,1,Not Canceled,
INNHG_122583,126,Online,1,76.58,2,0,2022-05-04,0,4,Not Canceled,
INNHG_122584,4,Online,2,230.0,2,0,2022-05-04,0,2,Not Canceled,
INNHG_122585,116,Offline,1,76.0,2,0,2022-05-04,0,4,Not Canceled,
INNHG_122586,103,Offline,0,80.0,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122587,108,Online,0,92.4,1,0,2022-05-04,0,3,Not Canceled,
INNHG_122588,2,Online,0,67.0,1,0,2022-05-04,1,1,Not Canceled,
INNHG_122589,122,Online,1,99.45,2,1,2022-05-04,0,4,Not Canceled,
INNHG_122590,123,Online,0,105.3,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122591,2,Online,0,95.0,1,0,2022-05-04,0,1,Not Canceled,
INNHG_122592,103,Offline,0,80.0,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122593,0,Online,2,0.0,1,0,2022-05-04,0,1,Not Canceled,
INNHG_122594,1,Online,0,65.0,1,0,2022-05-04,0,1,Not Canceled,
INNHG_122595,52,Online,1,140.4,2,0,2022-05-04,0,1,Not Canceled,
INNHG_122596,0,Online,0,65.0,1,0,2022-05-04,0,2,Not Canceled,
INNHG_122597,103,Offline,0,80.0,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122598,103,Offline,0,80.0,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122599,0,Online,0,65.0,1,0,2022-05-04,0,1,Not Canceled,
INNHG_122600,103,Offline,0,80.0,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122601,104,Online,1,110.1,1,0,2022-05-04,0,3,Not Canceled,
INNHG_122602,128,Offline,1,80.75,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122603,103,Offline,0,80.0,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122604,126,Online,1,76.58,2,0,2022-05-04,0,4,Not Canceled,
INNHG_122605,108,Online,0,75.38,2,0,2022-05-04,0,3,Not Canceled,
INNHG_122606,27,Offline,0,85.0,2,0,2022-05-04,0,1,Not Canceled,
INNHG_122607,98,Online,1,141.6,2,1,2022-05-04,1,4,Not Canceled,
INNHG_122608,123,Online,0,71.6,2,0,2022-05-04,0,4,Not Canceled,
INNHG_122609,112,Online,1,111.78,2,0,2022-05-04,0,4,Not Canceled,
INNHG_122610,103,Online,0,95.0,2,0,2022-05-04,0,3,Canceled,No
INNHG_122611,103,Online,0,95.0,2,0,2022-05-04,0,3,Canceled,No
INNHG_122612,207,Online,1,106.2,2,0,2022-05-04,0,4,Canceled,No
INNHG_122613,253,Offline,0,90.0,2,0,2022-05-04,0,4,Canceled,No
INNHG_122614,253,Offline,0,90.0,2,0,2022-05-04,0,4,Canceled,No
INNHG_122615,103,Offline,0,95.0,2,0,2022-05-04,0,3,Canceled,No
INNHG_122616,67,Online,0,140.4,2,0,2022-05-04,0,1,Canceled,Yes
INNHG_122617,253,Offline,0,90.0,2,0,2022-05-04,0,4,Canceled,No
INNHG_122618,133,Online,0,116.95,2,0,2022-05-04,0,4,Canceled,Yes
INNHG_122619,122,Online,0,99.45,2,2,2022-05-04,0,4,Canceled,Yes
INNHG_122620,253,Offline,0,90.0,2,0,2022-05-04,0,4,Canceled,No
INNHG_122621,123,Online,0,107.95,2,0,2022-05-04,0,4,Canceled,No
INNHG_122622,147,Online,0,101.7,2,0,2022-05-04,0,4,Canceled,No
INNHG_122623,104,Online,0,111.78,2,0,2022-05-04,0,4,Canceled,No
INNHG_122624,253,Offline,0,90.0,2,0,2022-05-04,0,4,Canceled,Yes
INNHG_122625,104,Online,0,111.78,2,0,2022-05-04,0,4,Canceled,No
INNHG_122626,92,Offline,1,90.0,2,0,2022-05-04,0,4,Canceled,No
INNHG_122627,100,Online,0,119.85,2,0,2022-05-04,0,4,Canceled,No
INNHG_122628,253,Offline,0,90.0,2,0,2022-05-04,0,4,Canceled,No
INNHG_122629,253,Offline,0,90.0,2,0,2022-05-04,0,4,Canceled,No
INNHG_122630,215,Online,2,100.8,1,0,2022-05-04,0,4,Canceled,No
INNHG_122631,253,Offline,0,90.0,2,0,2022-05-04,0,4,Canceled,Yes
INNHG_122632,253,Offline,0,90.0,2,0,2022-05-04,0,4,Canceled,No
INNHG_122633,13,Online,0,221.0,2,0,2022-05-04,0,3,Canceled,No
INNHG_122634,215,Online,2,100.8,1,0,2022-05-04,0,4,Canceled,No
INNHG_122635,253,Offline,0,90.0,2,0,2022-05-04,0,4,Canceled,No
INNHG_122636,103,Offline,0,95.0,2,0,2022-05-04,0,3,Canceled,No
INNHG_122637,110,Online,1,101.58,2,1,2022-05-05,0,3,Not Canceled,
INNHG_122638,148,Online,0,105.3,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122639,10,Online,1,156.0,2,0,2022-05-05,0,1,Not Canceled,
INNHG_122640,102,Online,1,150.45,3,1,2022-05-05,0,3,Not Canceled,
INNHG_122641,1,Offline,0,119.0,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122642,13,Online,0,148.5,2,1,2022-05-05,0,3,Not Canceled,
INNHG_122643,7,Offline,0,144.0,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122644,7,Offline,0,112.0,1,0,2022-05-05,0,3,Not Canceled,
INNHG_122645,110,Online,1,101.58,2,1,2022-05-05,0,3,Not Canceled,
INNHG_122646,103,Online,1,95.88,2,1,2022-05-05,0,3,Not Canceled,
INNHG_122647,130,Online,0,194.85,1,0,2022-05-05,0,3,Not Canceled,
INNHG_122648,7,Offline,0,112.0,1,0,2022-05-05,0,3,Not Canceled,
INNHG_122649,1,Online,0,0.0,2,0,2022-05-05,0,1,Not Canceled,
INNHG_122650,102,Online,1,132.6,2,1,2022-05-05,0,3,Not Canceled,
INNHG_122651,128,Online,0,104.18,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122652,7,Offline,0,112.0,1,0,2022-05-05,0,3,Not Canceled,
INNHG_122653,130,Online,1,104.4,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122654,112,Online,1,115.52,3,1,2022-05-05,0,3,Not Canceled,
INNHG_122655,7,Offline,0,144.0,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122656,101,Online,1,126.9,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122657,148,Online,0,105.3,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122658,110,Online,0,101.58,2,1,2022-05-05,0,3,Not Canceled,
INNHG_122659,117,Online,2,149.3,3,0,2022-05-05,0,3,Not Canceled,
INNHG_122660,117,Online,0,105.3,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122661,148,Online,0,105.3,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122662,4,Online,1,165.0,2,0,2022-05-05,0,1,Not Canceled,
INNHG_122663,66,Offline,0,85.0,2,2,2022-05-05,0,4,Not Canceled,
INNHG_122664,148,Online,0,99.9,1,0,2022-05-05,0,3,Not Canceled,
INNHG_122665,7,Offline,0,144.0,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122666,103,Online,1,95.88,2,1,2022-05-05,0,3,Not Canceled,
INNHG_122667,7,Offline,0,144.0,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122668,117,Online,2,177.3,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122669,124,Online,0,99.45,1,1,2022-05-05,0,3,Not Canceled,
INNHG_122670,1,Offline,0,119.0,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122671,103,Online,1,95.88,1,1,2022-05-05,0,3,Not Canceled,
INNHG_122672,13,Online,2,169.5,3,1,2022-05-05,0,3,Not Canceled,
INNHG_122673,148,Online,0,105.3,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122674,1,Online,3,0.0,1,0,2022-05-05,0,1,Not Canceled,
INNHG_122675,148,Online,0,105.3,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122676,101,Online,1,132.6,2,2,2022-05-05,0,3,Not Canceled,
INNHG_122677,2,Online,0,156.0,1,0,2022-05-05,0,1,Not Canceled,
INNHG_122678,139,Online,2,99.45,2,1,2022-05-05,0,3,Not Canceled,
INNHG_122679,7,Offline,0,144.0,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122680,117,Online,1,105.3,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122681,7,Offline,0,112.0,1,0,2022-05-05,0,3,Not Canceled,
INNHG_122682,139,Online,2,99.45,2,1,2022-05-05,0,3,Not Canceled,
INNHG_122683,102,Online,1,132.6,2,1,2022-05-05,0,3,Not Canceled,
INNHG_122684,148,Online,0,105.3,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122685,117,Online,1,105.3,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122686,0,Online,0,111.2,1,0,2022-05-05,0,1,Not Canceled,
INNHG_122687,103,Online,1,95.88,2,1,2022-05-05,0,3,Not Canceled,
INNHG_122688,103,Online,1,95.88,2,1,2022-05-05,0,3,Not Canceled,
INNHG_122689,2,Online,0,65.0,1,0,2022-05-05,0,1,Not Canceled,
INNHG_122690,7,Offline,1,144.0,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122691,7,Offline,0,112.0,1,0,2022-05-05,0,3,Not Canceled,
INNHG_122692,101,Online,1,126.9,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122693,104,Offline,0,80.75,2,2,2022-05-05,0,3,Not Canceled,
INNHG_122694,107,Online,1,81.76,2,1,2022-05-05,0,3,Not Canceled,
INNHG_122695,78,Offline,0,80.75,2,1,2022-05-05,0,3,Not Canceled,
INNHG_122696,7,Offline,0,144.0,2,0,2022-05-05,0,3,Not Canceled,
INNHG_122697,7,Offline,0,112.0,1,0,2022-05-05,0,3,Not Canceled,
INNHG_122698,134,Online,1,99.45,2,2,2022-05-05,0,3,Not Canceled,
INNHG_122699,115,Online,0,98.25,2,1,2022-05-05,0,3,Not Canceled,
INNHG_122700,259,Online,0,90.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122701,131,Online,1,114.3,2,0,2022-05-05,0,3,Canceled,No
INNHG_122702,259,Online,0,90.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122703,105,Online,0,117.3,1,0,2022-05-05,0,3,Canceled,No
INNHG_122704,130,Online,1,105.3,2,0,2022-05-05,0,3,Canceled,No
INNHG_122705,259,Online,0,90.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122706,259,Online,0,90.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122707,204,Online,0,100.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122708,204,Online,0,100.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122709,204,Online,0,100.0,2,0,2022-05-05,0,3,Canceled,Yes
INNHG_122710,259,Online,0,90.0,2,0,2022-05-05,0,3,Canceled,Yes
INNHG_122711,204,Online,0,100.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122712,204,Online,0,100.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122713,124,Online,1,94.5,2,0,2022-05-05,0,3,Canceled,No
INNHG_122714,204,Online,0,100.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122715,204,Online,0,100.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122716,116,Online,0,105.3,2,0,2022-05-05,0,3,Canceled,Yes
INNHG_122717,259,Offline,0,90.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122718,259,Offline,0,90.0,2,0,2022-05-05,0,3,Canceled,Yes
INNHG_122719,204,Offline,0,90.0,1,0,2022-05-05,0,3,Canceled,No
INNHG_122720,137,Online,0,105.3,2,0,2022-05-05,0,3,Canceled,No
INNHG_122721,204,Offline,0,90.0,1,0,2022-05-05,0,3,Canceled,No
INNHG_122722,259,Offline,0,90.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122723,131,Online,0,99.9,1,0,2022-05-05,0,3,Canceled,No
INNHG_122724,259,Offline,0,90.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122725,103,Online,0,124.53,2,1,2022-05-05,0,3,Canceled,No
INNHG_122726,259,Offline,0,90.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122727,204,Offline,0,100.0,2,0,2022-05-05,0,3,Canceled,Yes
INNHG_122728,259,Offline,0,90.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122729,259,Offline,0,90.0,2,0,2022-05-05,0,3,Canceled,Yes
INNHG_122730,157,Online,0,127.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122731,204,Offline,0,100.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122732,134,Online,0,105.3,2,0,2022-05-05,0,2,Canceled,No
INNHG_122733,204,Offline,0,100.0,2,0,2022-05-05,0,3,Canceled,Yes
INNHG_122734,204,Offline,0,100.0,2,0,2022-05-05,0,3,Canceled,Yes
INNHG_122735,204,Offline,0,100.0,2,0,2022-05-05,0,3,Canceled,Yes
INNHG_122736,204,Offline,0,90.0,1,0,2022-05-05,0,3,Canceled,Yes
INNHG_122737,259,Offline,0,90.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122738,259,Offline,0,90.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122739,204,Offline,0,100.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122740,204,Offline,0,100.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122741,157,Online,0,127.0,2,0,2022-05-05,0,3,Canceled,No
INNHG_122742,130,Online,0,114.3,2,0,2022-05-05,0,3,Canceled,Yes
INNHG_122743,204,Offline,0,90.0,1,0,2022-05-05,0,3,Canceled,Yes
INNHG_122744,137,Online,0,105.3,2,0,2022-05-05,0,3,Canceled,No
INNHG_122745,204,Offline,0,100.0,2,0,2022-05-05,0,3,Canceled,Yes
INNHG_122746,204,Offline,0,90.0,1,0,2022-05-05,0,3,Canceled,Yes
INNHG_122747,9,Online,0,156.0,2,0,2022-05-05,0,1,Canceled,No
INNHG_122748,124,Online,0,114.3,2,1,2022-05-06,0,2,Not Canceled,
INNHG_122749,142,Online,0,114.3,2,1,2022-05-06,0,2,Not Canceled,
INNHG_122750,16,Online,2,194.58,2,2,2022-05-06,0,2,Not Canceled,
INNHG_122751,53,Online,3,159.3,3,0,2022-05-06,0,2,Not Canceled,
INNHG_122752,136,Online,1,105.3,2,0,2022-05-06,0,2,Not Canceled,
INNHG_122753,1,Online,0,158.0,2,0,2022-05-06,1,2,Not Canceled,
INNHG_122754,132,Online,1,105.3,2,0,2022-05-06,0,2,Not Canceled,
INNHG_122755,13,Online,0,156.0,2,0,2022-05-06,0,2,Not Canceled,
INNHG_122756,99,Online,2,134.16,2,2,2022-05-06,0,3,Not Canceled,
INNHG_122757,49,Offline,0,85.0,2,0,2022-05-06,0,2,Not Canceled,
INNHG_122758,49,Online,0,124.3,2,0,2022-05-06,0,2,Not Canceled,
INNHG_122759,130,Online,1,114.3,2,0,2022-05-06,0,2,Not Canceled,
INNHG_122760,48,Online,0,159.3,3,1,2022-05-06,0,2,Not Canceled,
INNHG_122761,95,Online,1,140.4,2,1,2022-05-06,0,2,Not Canceled,
INNHG_122762,18,Online,1,221.0,2,0,2022-05-06,0,2,Not Canceled,
INNHG_122763,127,Online,0,99.45,2,2,2022-05-06,0,3,Not Canceled,
INNHG_122764,95,Offline,0,80.75,2,1,2022-05-06,0,2,Not Canceled,
INNHG_122765,150,Online,0,114.3,2,1,2022-05-06,0,2,Not Canceled,
INNHG_122766,185,Online,3,116.77,3,0,2022-05-06,0,2,Not Canceled,
INNHG_122767,123,Online,1,126.3,1,0,2022-05-06,0,2,Not Canceled,
INNHG_122768,30,Online,2,198.9,2,1,2022-05-06,0,2,Not Canceled,
INNHG_122769,148,Online,0,99.45,2,2,2022-05-06,0,3,Not Canceled,
INNHG_122770,2,Online,0,167.0,2,0,2022-05-06,1,1,Not Canceled,
INNHG_122771,53,Online,3,159.3,3,0,2022-05-06,0,2,Not Canceled,
INNHG_122772,55,Online,1,164.9,2,2,2022-05-06,0,3,Not Canceled,
INNHG_122773,123,Online,1,126.3,1,0,2022-05-06,0,2,Not Canceled,
INNHG_122774,54,Online,2,198.9,2,0,2022-05-06,0,1,Not Canceled,
INNHG_122775,10,Online,2,146.0,2,1,2022-05-06,0,2,Not Canceled,
INNHG_122776,124,Online,1,114.3,2,0,2022-05-06,0,2,Not Canceled,
INNHG_122777,124,Online,1,114.3,2,1,2022-05-06,0,2,Not Canceled,
INNHG_122778,132,Online,0,105.3,2,0,2022-05-06,0,2,Not Canceled,
INNHG_122779,1,Online,0,105.0,1,1,2022-05-06,0,2,Not Canceled,
INNHG_122780,49,Offline,0,85.0,2,0,2022-05-06,0,2,Not Canceled,
INNHG_122781,95,Offline,0,80.75,2,1,2022-05-06,0,2,Not Canceled,
INNHG_122782,129,Online,1,103.5,2,0,2022-05-06,0,2,Not Canceled,
INNHG_122783,10,Online,1,141.0,2,2,2022-05-06,0,2,Not Canceled,
INNHG_122784,0,Online,0,80.0,2,0,2022-05-06,0,1,Not Canceled,
INNHG_122785,117,Online,1,114.3,1,0,2022-05-06,0,2,Not Canceled,
INNHG_122786,135,Online,1,99.9,1,0,2022-05-06,0,2,Not Canceled,
INNHG_122787,123,Online,1,117.3,1,0,2022-05-06,0,2,Not Canceled,
INNHG_122788,49,Offline,0,85.0,2,0,2022-05-06,0,2,Not Canceled,
INNHG_122789,1,Online,1,138.0,2,0,2022-05-06,0,2,Not Canceled,
INNHG_122790,117,Online,1,123.3,2,0,2022-05-06,0,2,Not Canceled,
INNHG_122791,117,Online,1,108.9,2,0,2022-05-06,1,2,Not Canceled,
INNHG_122792,127,Online,0,105.3,2,0,2022-05-06,0,2,Canceled,No
INNHG_122793,54,Online,0,116.1,2,0,2022-05-06,0,2,Canceled,No
